enrollment_id,student_id,course_id,term_id,numeric_grade,course_gpa
14521,2905,108,1,67.2,1
14522,2905,84,1,73.1,2
14523,2905,59,1,69.9,1
14524,2905,111,1,87.7,3
14525,2905,118,1,86.3,3
14526,2906,65,1,60.1,1
14527,2906,72,1,80.8,3
14528,2906,77,1,70.6,2
14529,2906,76,1,86.6,3
14530,2906,3,1,76.9,2
14531,2907,96,1,70.0,2
14532,2907,97,1,85.4,3
14533,2907,79,1,75.6,2
14534,2907,87,1,55.8,0
14535,2907,98,1,82.7,3
14536,2908,67,1,78.8,2
14537,2908,28,1,83.1,3
14538,2908,41,1,95.7,4
14539,2908,48,1,77.6,2
14540,2908,22,1,83.5,3
14541,2909,53,1,74.6,2
14542,2909,54,1,83.7,3
14543,2909,40,1,77.6,2
14544,2909,44,1,78.3,2
14545,2909,29,1,80.2,3
14546,2910,100,1,66.9,1
14547,2910,14,1,72.8,2
14548,2910,61,1,71.2,2
14549,2910,26,1,69.9,1
14550,2910,10,1,69.1,1
14551,2911,77,1,86.7,3
14552,2911,86,1,76.6,2
14553,2911,110,1,77.3,2
14554,2911,62,1,80.9,3
14555,2911,108,1,68.8,1
14556,2912,108,1,83.7,3
14557,2912,12,1,73.8,2
14558,2912,76,1,52.8,0
14559,2912,39,1,72.8,2
14560,2912,110,1,85.1,3
14561,2913,28,1,80.3,3
14562,2913,24,1,73.4,2
14563,2913,56,1,63.6,1
14564,2913,71,1,60.2,1
14565,2913,109,1,48.2,0
14566,2914,43,1,64.8,1
14567,2914,51,1,71.2,2
14568,2914,8,1,67.2,1
14569,2914,45,1,85.0,3
14570,2914,61,1,77.6,2
14571,2915,64,1,78.6,2
14572,2915,8,1,67.5,1
14573,2915,79,1,56.1,0
14574,2915,118,1,75.9,2
14575,2915,94,1,61.9,1
14576,2916,58,1,67.5,1
14577,2916,113,1,77.5,2
14578,2916,60,1,76.7,2
14579,2916,24,1,78.5,2
14580,2916,83,1,66.1,1
14581,2917,87,1,54.8,0
14582,2917,80,1,62.2,1
14583,2917,34,1,71.8,2
14584,2917,100,1,72.4,2
14585,2917,112,1,70.4,2
14586,2918,99,1,56.5,0
14587,2918,27,1,66.8,1
14588,2918,119,1,71.5,2
14589,2918,114,1,69.5,1
14590,2918,33,1,79.2,2
14591,2919,30,1,95.3,4
14592,2919,68,1,76.5,2
14593,2919,71,1,89.5,3
14594,2919,43,1,79.6,2
14595,2919,72,1,84.1,3
14596,2920,38,1,77.4,2
14597,2920,21,1,82.5,3
14598,2920,94,1,82.9,3
14599,2920,61,1,85.4,3
14600,2920,110,1,79.4,2
14601,2921,10,1,70.0,2
14602,2921,81,1,80.2,3
14603,2921,57,1,64.6,1
14604,2921,87,1,73.2,2
14605,2921,38,1,89.1,3
14606,2922,51,1,74.8,2
14607,2922,74,1,68.3,1
14608,2922,119,1,53.1,0
14609,2922,48,1,68.4,1
14610,2922,86,1,67.4,1
14611,2923,57,1,74.4,2
14612,2923,78,1,76.7,2
14613,2923,19,1,75.8,2
14614,2923,39,1,73.4,2
14615,2923,69,1,81.8,3
14616,2924,73,1,92.6,4
14617,2924,71,1,77.9,2
14618,2924,4,1,83.0,3
14619,2924,103,1,59.1,0
14620,2924,60,1,88.5,3
14621,2925,119,1,88.8,3
14622,2925,60,1,77.4,2
14623,2925,117,1,74.3,2
14624,2925,99,1,72.1,2
14625,2925,75,1,66.8,1
14626,2926,53,1,65.8,1
14627,2926,55,1,73.4,2
14628,2926,118,1,68.5,1
14629,2926,16,1,68.1,1
14630,2926,116,1,68.9,1
14631,2927,37,1,89.5,3
14632,2927,103,1,99.5,4
14633,2927,71,1,77.4,2
14634,2927,117,1,74.6,2
14635,2927,106,1,70.5,2
14636,2928,15,1,63.9,1
14637,2928,10,1,66.1,1
14638,2928,104,1,65.9,1
14639,2928,16,1,60.7,1
14640,2928,24,1,65.5,1
14641,2929,98,1,83.0,3
14642,2929,102,1,79.7,2
14643,2929,103,1,67.2,1
14644,2929,87,1,76.3,2
14645,2929,97,1,84.6,3
14646,2930,115,1,64.2,1
14647,2930,47,1,70.2,2
14648,2930,27,1,80.1,3
14649,2930,5,1,85.0,3
14650,2930,61,1,59.8,0
14651,2931,15,1,61.1,1
14652,2931,93,1,83.9,3
14653,2931,1,1,77.6,2
14654,2931,105,1,68.5,1
14655,2931,75,1,84.6,3
14656,2932,11,1,58.1,0
14657,2932,105,1,59.1,0
14658,2932,39,1,63.5,1
14659,2932,57,1,71.0,2
14660,2932,80,1,61.7,1
14661,2933,98,1,61.1,1
14662,2933,68,1,95.5,4
14663,2933,13,1,60.4,1
14664,2933,6,1,58.1,0
14665,2933,66,1,51.7,0
14666,2934,1,1,69.6,1
14667,2934,116,1,60.8,1
14668,2934,110,1,60.8,1
14669,2934,68,1,69.8,1
14670,2934,107,1,70.3,2
14671,2935,77,1,85.6,3
14672,2935,110,1,68.2,1
14673,2935,49,1,78.5,2
14674,2935,115,1,80.1,3
14675,2935,60,1,76.3,2
14676,2936,82,1,77.8,2
14677,2936,26,1,70.4,2
14678,2936,9,1,89.5,3
14679,2936,74,1,86.8,3
14680,2936,22,1,74.7,2
14681,2937,108,1,78.7,2
14682,2937,100,1,51.1,0
14683,2937,49,1,90.3,4
14684,2937,69,1,72.5,2
14685,2937,59,1,87.0,3
14686,2938,21,1,96.7,4
14687,2938,74,1,90.3,4
14688,2938,25,1,69.1,1
14689,2938,57,1,62.5,1
14690,2938,62,1,68.1,1
14691,2939,30,1,87.7,3
14692,2939,85,1,85.4,3
14693,2939,1,1,81.2,3
14694,2939,24,1,79.3,2
14695,2939,81,1,62.5,1
14696,2940,118,1,71.6,2
14697,2940,25,1,54.7,0
14698,2940,93,1,57.0,0
14699,2940,112,1,70.5,2
14700,2940,56,1,84.7,3
14701,2941,84,1,87.9,3
14702,2941,32,1,77.2,2
14703,2941,80,1,65.4,1
14704,2941,54,1,79.8,2
14705,2941,19,1,62.9,1
14706,2942,38,1,74.0,2
14707,2942,97,1,64.1,1
14708,2942,66,1,81.1,3
14709,2942,67,1,67.2,1
14710,2942,88,1,87.7,3
14711,2943,51,1,72.6,2
14712,2943,8,1,73.8,2
14713,2943,72,1,80.3,3
14714,2943,27,1,72.9,2
14715,2943,38,1,69.6,1
14716,2944,31,1,63.4,1
14717,2944,78,1,95.7,4
14718,2944,40,1,95.5,4
14719,2944,103,1,76.4,2
14720,2944,14,1,61.4,1
14721,2945,31,1,69.5,1
14722,2945,117,1,53.2,0
14723,2945,94,1,86.7,3
14724,2945,43,1,73.6,2
14725,2945,27,1,63.0,1
14726,2946,96,1,66.9,1
14727,2946,15,1,83.3,3
14728,2946,29,1,75.1,2
14729,2946,63,1,80.3,3
14730,2946,120,1,59.6,0
14731,2947,18,1,76.9,2
14732,2947,11,1,72.0,2
14733,2947,87,1,60.5,1
14734,2947,33,1,59.2,0
14735,2947,55,1,52.4,0
14736,2948,25,1,72.4,2
14737,2948,88,1,72.8,2
14738,2948,14,1,64.7,1
14739,2948,26,1,81.5,3
14740,2948,120,1,85.4,3
14741,2949,12,1,78.3,2
14742,2949,106,1,76.9,2
14743,2949,118,1,73.9,2
14744,2949,11,1,79.0,2
14745,2949,87,1,99.1,4
14746,2950,97,1,76.4,2
14747,2950,47,1,77.4,2
14748,2950,21,1,71.4,2
14749,2950,61,1,63.8,1
14750,2950,91,1,65.7,1
14751,2951,91,1,63.7,1
14752,2951,29,1,73.8,2
14753,2951,5,1,62.0,1
14754,2951,7,1,64.1,1
14755,2951,44,1,90.9,4
14756,2952,41,1,70.1,2
14757,2952,59,1,81.2,3
14758,2952,57,1,66.5,1
14759,2952,108,1,70.5,2
14760,2952,44,1,59.5,0
14761,2953,21,1,77.7,2
14762,2953,99,1,71.2,2
14763,2953,24,1,62.2,1
14764,2953,73,1,56.8,0
14765,2953,45,1,78.8,2
14766,2954,105,1,67.9,1
14767,2954,72,1,81.8,3
14768,2954,90,1,93.3,4
14769,2954,58,1,81.9,3
14770,2954,64,1,79.8,2
14771,2955,119,1,54.7,0
14772,2955,47,1,88.0,3
14773,2955,33,1,74.0,2
14774,2955,21,1,81.4,3
14775,2955,70,1,86.3,3
14776,2956,84,1,79.1,2
14777,2956,37,1,80.3,3
14778,2956,68,1,74.6,2
14779,2956,63,1,78.7,2
14780,2956,25,1,73.3,2
14781,2957,34,1,60.6,1
14782,2957,49,1,77.4,2
14783,2957,35,1,61.2,1
14784,2957,71,1,73.8,2
14785,2957,14,1,72.4,2
14786,2958,102,1,79.7,2
14787,2958,6,1,55.0,0
14788,2958,118,1,62.2,1
14789,2958,51,1,93.1,4
14790,2958,29,1,78.4,2
14791,2959,12,1,70.5,2
14792,2959,102,1,69.5,1
14793,2959,44,1,84.6,3
14794,2959,89,1,70.2,2
14795,2959,4,1,78.4,2
14796,2960,86,1,90.6,4
14797,2960,17,1,58.2,0
14798,2960,96,1,66.5,1
14799,2960,2,1,74.6,2
14800,2960,77,1,77.1,2
14801,2961,79,1,73.7,2
14802,2961,66,1,69.3,1
14803,2961,17,1,65.6,1
14804,2961,106,1,73.4,2
14805,2961,84,1,72.3,2
14806,2962,62,1,85.3,3
14807,2962,51,1,70.6,2
14808,2962,54,1,69.8,1
14809,2962,86,1,76.7,2
14810,2962,44,1,85.4,3
14811,2963,36,1,72.0,2
14812,2963,40,1,60.1,1
14813,2963,8,1,82.0,3
14814,2963,91,1,73.9,2
14815,2963,14,1,74.6,2
14816,2964,2,1,69.7,1
14817,2964,58,1,56.0,0
14818,2964,38,1,69.2,1
14819,2964,17,1,67.3,1
14820,2964,26,1,84.8,3
14821,2965,56,1,61.8,1
14822,2965,38,1,89.2,3
14823,2965,70,1,61.0,1
14824,2965,73,1,90.8,4
14825,2965,53,1,68.4,1
14826,2966,20,1,74.7,2
14827,2966,26,1,84.2,3
14828,2966,112,1,72.8,2
14829,2966,83,1,71.2,2
14830,2966,50,1,83.7,3
14831,2967,47,1,68.7,1
14832,2967,93,1,65.1,1
14833,2967,1,1,64.5,1
14834,2967,8,1,62.4,1
14835,2967,91,1,63.5,1
14836,2968,22,1,75.0,2
14837,2968,102,1,82.0,3
14838,2968,31,1,85.3,3
14839,2968,41,1,70.3,2
14840,2968,92,1,80.3,3
14841,2969,81,1,82.5,3
14842,2969,22,1,74.8,2
14843,2969,64,1,80.7,3
14844,2969,4,1,80.8,3
14845,2969,95,1,89.5,3
14846,2970,32,1,68.3,1
14847,2970,45,1,69.3,1
14848,2970,98,1,64.2,1
14849,2970,71,1,74.3,2
14850,2970,7,1,85.7,3
14851,2971,101,1,78.3,2
14852,2971,95,1,74.5,2
14853,2971,37,1,69.6,1
14854,2971,112,1,72.6,2
14855,2971,35,1,82.7,3
14856,2972,32,1,69.4,1
14857,2972,55,1,95.4,4
14858,2972,71,1,80.4,3
14859,2972,53,1,74.2,2
14860,2972,54,1,81.2,3
14861,2973,94,1,89.6,3
14862,2973,92,1,78.8,2
14863,2973,105,1,76.6,2
14864,2973,70,1,79.2,2
14865,2973,120,1,87.8,3
14866,2974,5,1,82.2,3
14867,2974,93,1,64.5,1
14868,2974,3,1,79.9,2
14869,2974,28,1,62.3,1
14870,2974,82,1,80.8,3
14871,2975,48,1,72.2,2
14872,2975,2,1,74.9,2
14873,2975,113,1,71.7,2
14874,2975,99,1,71.4,2
14875,2975,109,1,75.5,2
14876,2976,95,1,68.2,1
14877,2976,23,1,60.4,1
14878,2976,97,1,73.2,2
14879,2976,29,1,73.1,2
14880,2976,48,1,71.2,2
14881,2977,67,1,74.6,2
14882,2977,95,1,93.1,4
14883,2977,73,1,68.2,1
14884,2977,66,1,64.7,1
14885,2977,53,1,76.9,2
14886,2978,119,1,75.9,2
14887,2978,92,1,70.1,2
14888,2978,71,1,76.4,2
14889,2978,8,1,96.8,4
14890,2978,50,1,67.0,1
14891,2979,49,1,87.4,3
14892,2979,5,1,77.8,2
14893,2979,93,1,74.4,2
14894,2979,53,1,91.6,4
14895,2979,113,1,64.2,1
14896,2980,110,1,77.1,2
14897,2980,21,1,69.5,1
14898,2980,47,1,82.5,3
14899,2980,1,1,75.3,2
14900,2980,15,1,69.4,1
14901,2981,55,1,78.1,2
14902,2981,32,1,73.5,2
14903,2981,91,1,79.7,2
14904,2981,107,1,60.3,1
14905,2981,16,1,60.6,1
14906,2982,32,1,71.9,2
14907,2982,108,1,69.0,1
14908,2982,82,1,69.6,1
14909,2982,56,1,52.1,0
14910,2982,10,1,81.4,3
14911,2983,116,1,78.7,2
14912,2983,99,1,72.5,2
14913,2983,90,1,75.8,2
14914,2983,80,1,68.6,1
14915,2983,58,1,59.5,0
14916,2984,118,1,76.6,2
14917,2984,43,1,68.7,1
14918,2984,72,1,68.0,1
14919,2984,1,1,80.3,3
14920,2984,100,1,74.7,2
14921,2985,18,1,96.8,4
14922,2985,100,1,73.2,2
14923,2985,48,1,83.8,3
14924,2985,26,1,69.5,1
14925,2985,38,1,100.0,4
14926,2986,23,1,75.0,2
14927,2986,94,1,70.5,2
14928,2986,86,1,73.5,2
14929,2986,118,1,75.8,2
14930,2986,52,1,77.3,2
14931,2987,115,1,66.6,1
14932,2987,73,1,66.7,1
14933,2987,18,1,68.6,1
14934,2987,26,1,71.4,2
14935,2987,72,1,45.4,0
14936,2988,79,1,86.0,3
14937,2988,22,1,76.4,2
14938,2988,93,1,82.3,3
14939,2988,98,1,89.7,3
14940,2988,35,1,80.9,3
14941,2989,115,1,67.2,1
14942,2989,113,1,74.0,2
14943,2989,92,1,66.5,1
14944,2989,93,1,69.4,1
14945,2989,74,1,75.8,2
14946,2990,117,1,80.6,3
14947,2990,109,1,86.5,3
14948,2990,104,1,64.4,1
14949,2990,62,1,71.1,2
14950,2990,25,1,53.5,0
14951,2991,25,1,82.1,3
14952,2991,60,1,75.4,2
14953,2991,93,1,77.5,2
14954,2991,98,1,80.9,3
14955,2991,11,1,74.8,2
14956,2992,48,1,80.9,3
14957,2992,53,1,78.9,2
14958,2992,57,1,73.5,2
14959,2992,105,1,88.6,3
14960,2992,63,1,70.3,2
14961,2993,87,1,72.0,2
14962,2993,59,1,74.4,2
14963,2993,79,1,90.2,4
14964,2993,108,1,89.5,3
14965,2993,84,1,69.5,1
14966,2994,13,1,83.0,3
14967,2994,118,1,60.7,1
14968,2994,23,1,83.5,3
14969,2994,119,1,67.0,1
14970,2994,18,1,70.2,2
14971,2995,40,1,87.0,3
14972,2995,119,1,74.2,2
14973,2995,44,1,67.5,1
14974,2995,52,1,82.4,3
14975,2995,41,1,81.9,3
14976,2996,81,1,80.4,3
14977,2996,80,1,76.2,2
14978,2996,12,1,70.5,2
14979,2996,70,1,68.2,1
14980,2996,65,1,87.3,3
14981,2997,45,1,62.7,1
14982,2997,38,1,73.1,2
14983,2997,115,1,73.3,2
14984,2997,106,1,51.2,0
14985,2997,14,1,70.1,2
14986,2998,16,1,76.8,2
14987,2998,39,1,73.9,2
14988,2998,55,1,85.0,3
14989,2998,74,1,75.8,2
14990,2998,26,1,82.3,3
14991,2999,76,1,58.7,0
14992,2999,42,1,57.3,0
14993,2999,40,1,71.8,2
14994,2999,3,1,72.4,2
14995,2999,85,1,79.3,2
14996,3000,81,1,88.7,3
14997,3000,87,1,80.6,3
14998,3000,50,1,77.5,2
14999,3000,111,1,59.8,0
15000,3000,73,1,66.0,1
15001,3001,99,1,78.2,2
15002,3001,48,1,70.0,2
15003,3001,87,1,83.4,3
15004,3001,58,1,72.8,2
15005,3001,113,1,68.4,1
15006,3002,31,1,72.3,2
15007,3002,56,1,74.8,2
15008,3002,65,1,65.8,1
15009,3002,90,1,66.7,1
15010,3002,46,1,64.9,1
15011,3003,22,1,80.5,3
15012,3003,34,1,77.9,2
15013,3003,32,1,79.7,2
15014,3003,98,1,70.7,2
15015,3003,42,1,74.2,2
15016,3004,117,1,63.9,1
15017,3004,72,1,72.3,2
15018,3004,47,1,68.2,1
15019,3004,19,1,57.7,0
15020,3004,27,1,60.2,1
15021,3005,12,1,71.2,2
15022,3005,115,1,60.0,1
15023,3005,76,1,71.6,2
15024,3005,10,1,61.4,1
15025,3005,104,1,77.8,2
15026,3006,94,1,65.6,1
15027,3006,21,1,90.9,4
15028,3006,3,1,90.7,4
15029,3006,103,1,79.3,2
15030,3006,24,1,85.9,3
15031,3007,59,1,80.5,3
15032,3007,110,1,75.0,2
15033,3007,68,1,69.5,1
15034,3007,8,1,83.3,3
15035,3007,27,1,88.6,3
15036,3008,83,1,72.6,2
15037,3008,4,1,68.4,1
15038,3008,104,1,82.0,3
15039,3008,42,1,72.1,2
15040,3008,100,1,74.8,2
15041,3009,46,1,64.0,1
15042,3009,63,1,65.6,1
15043,3009,58,1,73.0,2
15044,3009,119,1,82.8,3
15045,3009,97,1,86.7,3
15046,3010,25,1,75.7,2
15047,3010,111,1,83.5,3
15048,3010,22,1,84.3,3
15049,3010,82,1,84.8,3
15050,3010,17,1,86.3,3
15051,3011,19,1,94.8,4
15052,3011,87,1,93.0,4
15053,3011,60,1,80.6,3
15054,3011,25,1,61.5,1
15055,3011,114,1,80.6,3
15056,3012,101,1,66.0,1
15057,3012,1,1,75.8,2
15058,3012,79,1,73.6,2
15059,3012,9,1,81.6,3
15060,3012,94,1,67.5,1
15061,3013,66,1,73.8,2
15062,3013,69,1,72.7,2
15063,3013,35,1,84.0,3
15064,3013,93,1,64.3,1
15065,3013,15,1,48.8,0
15066,3014,55,1,66.9,1
15067,3014,70,1,73.2,2
15068,3014,19,1,69.8,1
15069,3014,44,1,58.8,0
15070,3014,40,1,65.5,1
15071,3015,109,1,80.2,3
15072,3015,54,1,71.7,2
15073,3015,95,1,84.0,3
15074,3015,61,1,67.7,1
15075,3015,48,1,77.1,2
15076,3016,103,1,82.5,3
15077,3016,99,1,69.3,1
15078,3016,119,1,66.7,1
15079,3016,54,1,73.5,2
15080,3016,84,1,74.2,2
15081,3017,84,1,69.6,1
15082,3017,114,1,98.7,4
15083,3017,27,1,85.5,3
15084,3017,17,1,98.7,4
15085,3017,30,1,67.5,1
15086,3018,22,1,80.3,3
15087,3018,94,1,68.3,1
15088,3018,101,1,62.6,1
15089,3018,96,1,74.5,2
15090,3018,64,1,76.6,2
15091,3019,93,1,77.7,2
15092,3019,11,1,79.3,2
15093,3019,24,1,89.4,3
15094,3019,49,1,76.3,2
15095,3019,50,1,84.6,3
15096,3020,35,1,69.1,1
15097,3020,75,1,70.5,2
15098,3020,88,1,72.4,2
15099,3020,57,1,67.5,1
15100,3020,80,1,79.0,2
15101,3021,70,1,83.8,3
15102,3021,19,1,62.7,1
15103,3021,75,1,89.9,3
15104,3021,72,1,76.5,2
15105,3021,20,1,64.3,1
15106,3022,75,1,79.2,2
15107,3022,42,1,68.5,1
15108,3022,77,1,63.8,1
15109,3022,84,1,70.3,2
15110,3022,91,1,61.1,1
15111,3023,105,1,70.8,2
15112,3023,77,1,74.5,2
15113,3023,26,1,42.3,0
15114,3023,44,1,79.0,2
15115,3023,8,1,73.8,2
15116,3024,29,1,74.4,2
15117,3024,101,1,97.9,4
15118,3024,105,1,84.9,3
15119,3024,85,1,83.5,3
15120,3024,61,1,82.8,3
15121,3025,57,1,87.3,3
15122,3025,22,1,74.9,2
15123,3025,27,1,74.6,2
15124,3025,36,1,56.5,0
15125,3025,14,1,51.1,0
15126,3026,95,1,75.5,2
15127,3026,48,1,59.0,0
15128,3026,14,1,68.2,1
15129,3026,40,1,72.5,2
15130,3026,17,1,64.5,1
15131,3027,89,1,61.7,1
15132,3027,13,1,81.2,3
15133,3027,114,1,74.5,2
15134,3027,44,1,75.6,2
15135,3027,86,1,66.1,1
15136,3028,106,1,80.7,3
15137,3028,57,1,86.5,3
15138,3028,26,1,82.0,3
15139,3028,74,1,89.0,3
15140,3028,62,1,76.5,2
15141,3029,114,1,90.7,4
15142,3029,18,1,74.2,2
15143,3029,11,1,79.1,2
15144,3029,44,1,59.5,0
15145,3029,101,1,77.6,2
15146,3030,5,1,59.6,0
15147,3030,4,1,56.0,0
15148,3030,110,1,74.3,2
15149,3030,63,1,51.3,0
15150,3030,85,1,89.1,3
15151,3031,90,1,78.4,2
15152,3031,16,1,81.9,3
15153,3031,120,1,74.7,2
15154,3031,45,1,75.5,2
15155,3031,20,1,75.5,2
15156,3032,46,1,58.5,0
15157,3032,93,1,75.7,2
15158,3032,74,1,76.9,2
15159,3032,35,1,73.5,2
15160,3032,114,1,93.7,4
15161,3033,96,1,77.7,2
15162,3033,4,1,83.8,3
15163,3033,119,1,80.7,3
15164,3033,90,1,84.7,3
15165,3033,71,1,79.3,2
15166,3034,100,1,65.2,1
15167,3034,74,1,73.3,2
15168,3034,2,1,72.3,2
15169,3034,99,1,64.6,1
15170,3034,7,1,69.2,1
15171,3035,24,1,80.6,3
15172,3035,10,1,65.5,1
15173,3035,68,1,77.3,2
15174,3035,112,1,55.0,0
15175,3035,53,1,72.0,2
15176,3036,48,1,80.9,3
15177,3036,10,1,66.0,1
15178,3036,89,1,80.7,3
15179,3036,1,1,61.7,1
15180,3036,71,1,77.2,2
15181,3037,70,1,57.0,0
15182,3037,66,1,79.7,2
15183,3037,57,1,76.8,2
15184,3037,15,1,67.0,1
15185,3037,114,1,59.5,0
15186,3038,120,1,74.8,2
15187,3038,58,1,72.5,2
15188,3038,5,1,78.7,2
15189,3038,13,1,77.2,2
15190,3038,63,1,84.1,3
15191,3039,93,1,66.4,1
15192,3039,88,1,87.6,3
15193,3039,5,1,51.9,0
15194,3039,15,1,80.1,3
15195,3039,73,1,76.6,2
15196,3040,13,1,64.4,1
15197,3040,37,1,67.3,1
15198,3040,8,1,59.5,0
15199,3040,75,1,71.3,2
15200,3040,39,1,83.1,3
15201,3041,46,1,88.1,3
15202,3041,56,1,67.8,1
15203,3041,93,1,81.1,3
15204,3041,83,1,82.5,3
15205,3041,29,1,67.9,1
15206,3042,6,1,71.5,2
15207,3042,38,1,79.2,2
15208,3042,29,1,66.2,1
15209,3042,100,1,76.3,2
15210,3042,76,1,80.0,3
15211,3043,68,1,72.9,2
15212,3043,2,1,74.0,2
15213,3043,41,1,79.5,2
15214,3043,87,1,76.2,2
15215,3043,61,1,80.2,3
15216,3044,97,1,68.4,1
15217,3044,59,1,54.6,0
15218,3044,25,1,65.3,1
15219,3044,54,1,53.8,0
15220,3044,46,1,82.1,3
15221,3045,7,1,70.8,2
15222,3045,10,1,69.5,1
15223,3045,106,1,78.5,2
15224,3045,86,1,68.0,1
15225,3045,81,1,88.6,3
15226,3046,17,1,76.1,2
15227,3046,96,1,59.2,0
15228,3046,38,1,65.2,1
15229,3046,97,1,74.6,2
15230,3046,32,1,79.4,2
15231,3047,64,1,80.2,3
15232,3047,101,1,73.2,2
15233,3047,97,1,83.1,3
15234,3047,107,1,69.2,1
15235,3047,65,1,70.3,2
15236,3048,45,1,68.5,1
15237,3048,17,1,66.0,1
15238,3048,71,1,74.1,2
15239,3048,92,1,87.8,3
15240,3048,49,1,83.6,3
15241,3049,100,1,77.6,2
15242,3049,118,1,74.4,2
15243,3049,116,1,78.5,2
15244,3049,12,1,78.3,2
15245,3049,37,1,87.0,3
15246,3050,46,1,75.8,2
15247,3050,15,1,67.8,1
15248,3050,21,1,69.4,1
15249,3050,85,1,70.6,2
15250,3050,105,1,58.1,0
15251,3051,72,1,64.9,1
15252,3051,81,1,88.8,3
15253,3051,3,1,71.3,2
15254,3051,99,1,92.0,4
15255,3051,69,1,74.5,2
15256,3052,74,1,87.4,3
15257,3052,14,1,86.6,3
15258,3052,76,1,80.3,3
15259,3052,84,1,76.8,2
15260,3052,5,1,73.6,2
15261,3053,86,1,64.1,1
15262,3053,44,1,69.1,1
15263,3053,7,1,74.0,2
15264,3053,84,1,65.3,1
15265,3053,91,1,63.5,1
15266,3054,93,1,77.3,2
15267,3054,60,1,79.0,2
15268,3054,82,1,82.2,3
15269,3054,12,1,81.0,3
15270,3054,16,1,75.9,2
15271,3055,31,1,81.3,3
15272,3055,13,1,68.7,1
15273,3055,82,1,76.8,2
15274,3055,53,1,64.6,1
15275,3055,26,1,55.2,0
15276,3056,67,1,64.7,1
15277,3056,3,1,80.1,3
15278,3056,89,1,74.8,2
15279,3056,27,1,74.0,2
15280,3056,42,1,70.9,2
15281,3057,41,1,66.4,1
15282,3057,23,1,63.4,1
15283,3057,85,1,61.2,1
15284,3057,1,1,83.8,3
15285,3057,98,1,66.2,1
15286,3058,78,1,74.7,2
15287,3058,23,1,60.9,1
15288,3058,4,1,64.7,1
15289,3058,107,1,79.7,2
15290,3058,13,1,66.9,1
15291,3059,41,1,47.1,0
15292,3059,70,1,70.3,2
15293,3059,74,1,66.8,1
15294,3059,2,1,80.9,3
15295,3059,120,1,96.4,4
15296,3060,29,1,87.9,3
15297,3060,68,1,73.3,2
15298,3060,80,1,91.4,4
15299,3060,99,1,74.7,2
15300,3060,39,1,85.3,3
15301,3061,113,1,88.1,3
15302,3061,17,1,76.4,2
15303,3061,40,1,70.0,2
15304,3061,53,1,86.1,3
15305,3061,37,1,83.5,3
15306,3062,88,1,71.1,2
15307,3062,86,1,69.6,1
15308,3062,58,1,82.1,3
15309,3062,50,1,80.3,3
15310,3062,14,1,72.7,2
15311,3063,16,1,73.7,2
15312,3063,60,1,74.0,2
15313,3063,107,1,69.1,1
15314,3063,41,1,68.9,1
15315,3063,68,1,58.2,0
15316,3064,22,1,69.8,1
15317,3064,120,1,69.2,1
15318,3064,23,1,70.8,2
15319,3064,61,1,73.1,2
15320,3064,32,1,73.2,2
15321,3065,91,1,76.0,2
15322,3065,51,1,74.2,2
15323,3065,114,1,89.8,3
15324,3065,68,1,79.7,2
15325,3065,41,1,73.5,2
15326,3066,23,1,92.2,4
15327,3066,57,1,84.2,3
15328,3066,106,1,86.3,3
15329,3066,28,1,87.6,3
15330,3066,56,1,74.7,2
15331,3067,115,1,72.7,2
15332,3067,57,1,77.9,2
15333,3067,52,1,66.9,1
15334,3067,70,1,72.0,2
15335,3067,66,1,56.4,0
15336,3068,30,1,71.5,2
15337,3068,13,1,64.6,1
15338,3068,43,1,63.0,1
15339,3068,109,1,63.2,1
15340,3068,101,1,76.1,2
15341,3069,49,1,77.9,2
15342,3069,12,1,77.6,2
15343,3069,90,1,87.7,3
15344,3069,11,1,63.8,1
15345,3069,38,1,83.8,3
15346,3070,39,1,74.5,2
15347,3070,91,1,73.3,2
15348,3070,28,1,78.3,2
15349,3070,57,1,81.6,3
15350,3070,80,1,70.2,2
15351,3071,86,1,72.6,2
15352,3071,100,1,60.6,1
15353,3071,65,1,84.7,3
15354,3071,104,1,71.6,2
15355,3071,53,1,76.3,2
15356,3072,61,1,85.8,3
15357,3072,25,1,69.4,1
15358,3072,76,1,75.2,2
15359,3072,22,1,67.2,1
15360,3072,92,1,73.1,2
15361,3073,83,1,75.3,2
15362,3073,87,1,72.2,2
15363,3073,84,1,66.6,1
15364,3073,79,1,63.1,1
15365,3073,108,1,59.9,0
15366,3074,90,1,77.0,2
15367,3074,52,1,78.9,2
15368,3074,103,1,67.3,1
15369,3074,68,1,60.2,1
15370,3074,89,1,73.4,2
15371,3075,23,1,78.8,2
15372,3075,119,1,57.2,0
15373,3075,68,1,82.9,3
15374,3075,84,1,74.6,2
15375,3075,55,1,70.3,2
15376,3076,22,1,87.3,3
15377,3076,63,1,95.8,4
15378,3076,33,1,86.2,3
15379,3076,51,1,69.1,1
15380,3076,76,1,55.5,0
15381,3077,35,1,69.9,1
15382,3077,14,1,76.0,2
15383,3077,110,1,84.4,3
15384,3077,101,1,73.2,2
15385,3077,71,1,83.3,3
15386,3078,58,1,78.4,2
15387,3078,33,1,77.8,2
15388,3078,72,1,73.8,2
15389,3078,46,1,77.0,2
15390,3078,78,1,66.6,1
15391,3079,9,1,72.2,2
15392,3079,64,1,75.7,2
15393,3079,65,1,77.8,2
