student_id,household_income_usd,scholarship_flag,aid_amount_usd,work_hours_per_week,outstanding_balance_usd
4630,27254,1,3909,17,0
4631,39070,0,12268,16,823
4632,36634,0,16112,17,338
4633,33187,1,2813,22,1244
4634,63820,1,11549,3,164
4635,38773,1,5264,7,672
4636,40495,0,11236,24,638
4637,20666,1,15650,6,378
4638,48618,0,11114,3,11
4639,22809,0,4318,15,1395
4640,58919,1,7186,9,875
4641,70630,0,6258,17,646
4642,31172,1,12775,11,556
4643,40712,0,7117,9,564
4644,35259,0,10765,4,0
4645,28502,0,8050,16,0
4646,26054,1,9734,10,700
4647,15065,0,8487,13,1010
4648,19995,0,7850,6,1014
4649,31507,0,1768,16,1419
4650,70234,1,6195,12,1249
4651,36526,0,14598,11,271
4652,58853,0,9906,16,2656
4653,10450,0,15209,0,1995
4654,67358,0,4455,4,0
4655,44101,1,9983,11,826
4656,55469,1,9211,13,6
4657,10000,0,3821,15,0
4658,23470,0,1275,7,363
4659,15849,1,6042,14,1571
4660,45535,0,12191,9,0
4661,40371,0,6089,6,2485
4662,52090,0,6739,17,1083
4663,23685,0,7963,18,0
4664,48645,0,8651,17,1086
4665,29788,0,6795,13,190
4666,60110,0,6445,15,159
4667,44950,0,9591,15,1411
4668,19236,0,14517,19,645
4669,35357,0,5537,24,348
4670,12956,1,3877,21,825
4671,60859,0,5491,1,0
4672,44312,1,9601,8,627
4673,45366,0,635,26,2098
4674,51596,0,8398,0,0
4675,33951,0,10292,9,862
4676,12389,0,3869,27,826
4677,53049,0,6818,3,482
4678,19118,1,12708,6,0
4679,18182,0,7873,11,211
4680,46692,0,8627,1,1084
4681,21720,0,7583,19,1814
4682,32877,0,8363,16,141
4683,45983,0,14316,21,0
4684,45157,0,10299,0,1077
4685,57567,0,0,16,1167
4686,21374,1,10662,12,159
4687,24778,0,15058,0,1222
4688,36708,0,8195,28,0
4689,13749,0,772,4,685
4690,18373,0,3914,16,796
4691,17459,1,9604,9,0
4692,10000,0,4828,17,609
4693,21522,0,14486,8,403
4694,29939,0,3746,19,0
4695,32742,1,9815,24,53
4696,22556,0,7977,13,601
4697,17756,0,14191,0,974
4698,27668,0,7646,2,342
4699,21915,0,12551,26,1158
4700,10000,1,8985,17,1371
4701,17695,1,9511,10,585
4702,35752,0,6511,21,2318
4703,29559,0,1037,10,1363
4704,33342,0,12027,19,725
4705,43013,0,10879,0,35
4706,35015,0,7930,9,1182
4707,31337,0,6130,5,351
4708,23323,1,5077,1,122
4709,19728,0,5825,6,0
4710,30866,0,7863,11,274
4711,16086,0,9264,7,0
4712,45464,0,9869,16,1916
4713,16789,0,4352,13,708
4714,68864,0,4520,8,0
4715,28765,0,7710,21,752
4716,58940,0,6635,18,690
4717,15613,0,10707,15,2031
4718,79815,0,2388,2,1400
4719,15513,0,10308,15,0
4720,28787,0,8242,17,0
4721,13599,1,7527,19,1426
4722,30112,0,9286,8,415
4723,27333,0,10367,22,0
4724,10000,0,388,21,296
4725,32433,0,15795,24,470
4726,40627,0,7827,2,1214
4727,17765,0,9844,9,670
4728,25071,0,9735,1,0
4729,26030,0,8670,6,966
4730,80171,0,5912,1,702
4731,33495,0,8369,3,0
4732,21418,0,8015,17,1004
4733,15396,0,9136,9,0
4734,10652,0,14124,3,357
4735,27584,0,6781,28,165
4736,31891,0,4328,15,0
4737,14385,1,10178,3,906
4738,12707,0,5057,10,0
4739,39467,0,3553,14,281
4740,53467,0,5033,10,365
4741,24996,0,2423,8,0
4742,40328,1,4857,7,1344
4743,27951,0,13843,18,288
4744,141443,0,12220,17,353
4745,28289,0,7868,4,731
4746,67880,0,3668,0,312
4747,41747,1,2491,5,0
4748,21476,1,8871,22,0
4749,42351,0,10597,10,2019
4750,28722,0,7518,9,569
4751,16129,0,11767,16,0
4752,31414,1,8284,2,867
4753,22973,0,6847,13,1324
4754,28863,1,12153,9,2829
4755,28505,0,2648,8,585
4756,26026,0,8806,5,190
4757,16776,1,10613,22,0
4758,61849,1,9072,13,533
4759,28466,0,13355,16,146
4760,33954,0,10756,9,673
4761,26399,0,1665,19,658
4762,23309,0,6474,21,1573
4763,33498,0,5212,11,760
4764,69130,0,7531,3,677
4765,11671,0,4048,17,742
4766,15453,0,3775,0,345
4767,24411,0,7329,8,1723
4768,18534,0,8322,14,924
4769,99637,0,4709,12,1214
4770,24130,0,4248,30,405
4771,39531,0,1666,15,0
4772,25071,0,9274,16,0
4773,10000,0,6428,15,1799
4774,23297,1,7613,11,2099
4775,14731,1,13333,16,0
4776,36262,1,0,13,0
4777,24854,0,10101,7,1219
4778,18779,0,13685,25,218
4779,27769,1,1633,10,0
4780,22999,0,178,0,0
4781,54865,1,4192,0,540
4782,41631,0,3179,8,2421
4783,84062,0,12001,14,1959
4784,45857,0,6923,15,120
4785,39882,0,16125,0,0
4786,42540,1,8504,23,247
4787,46187,0,6828,14,464
4788,10098,0,13305,13,676
4789,40577,0,0,19,94
4790,11409,0,8437,17,125
4791,10000,0,10176,20,1084
4792,15255,1,14461,6,311
4793,34622,0,11578,17,380
4794,13627,0,9049,20,803
4795,40338,0,13183,13,1236
4796,79328,0,13471,10,755
4797,24717,0,10599,13,1069
4798,33585,1,5953,17,1851
4799,19507,0,8607,20,343
4800,14255,0,11285,0,1162
4801,26456,0,6889,12,0
4802,18627,1,12795,14,596
4803,22540,0,7727,11,184
4804,19180,1,7727,13,723
4805,13307,0,8599,11,1376
4806,27703,0,2525,7,0
4807,10000,1,11011,9,1539
4808,40263,1,7136,5,435
4809,10786,0,10312,8,608
4810,20827,0,3455,26,21
4811,59925,1,17662,18,0
4812,45665,1,5908,9,92
4813,29705,0,11427,8,1115
4814,110751,0,7402,13,0
4815,31451,0,10083,7,1024
4816,56089,0,10930,24,0
4817,20419,0,7201,15,0
4818,10000,0,7338,0,120
4819,34077,1,9247,0,129
4820,38804,0,158,4,1582
4821,38076,0,11336,10,1355
4822,12518,0,8167,0,166
4823,177535,0,6640,14,1416
4824,15322,0,7475,10,699
4825,31610,0,6229,7,0
4826,34558,0,0,13,361
4827,48608,0,6248,29,85
4828,19659,1,9970,6,1073
4829,40691,0,4754,27,0
4830,78516,1,10205,9,297
4831,22583,0,11393,7,884
4832,21949,1,7618,7,457
4833,16222,0,2244,20,1207
4834,34405,0,8200,12,760
4835,17456,1,11706,9,0
4836,45024,0,14867,0,976
4837,22249,0,6058,1,1668
4838,25754,0,8136,20,623
4839,16359,0,12856,22,849
4840,108056,0,4562,23,0
4841,31607,0,10225,4,0
4842,14886,1,12093,17,1950
4843,35112,0,10472,5,1587
4844,10756,0,5656,22,722
4845,20030,0,4322,19,659
4846,38381,0,6979,13,1088
4847,40624,0,7949,4,0
4848,50872,0,2644,22,1548
4849,64982,1,12080,13,1204
4850,26749,0,11359,17,342
4851,50818,0,3003,0,537
4852,48144,0,11596,3,515
4853,49323,0,3332,8,233
4854,12213,0,5085,35,392
4855,34741,0,8108,2,1131
4856,24981,1,10387,8,819
4857,65004,0,13417,10,546
4858,31710,0,10535,23,1257
4859,23418,1,11106,14,1586
4860,24673,1,7316,0,0
4861,23837,0,6003,9,1971
4862,32682,0,4156,8,1414
4863,36069,0,6086,0,1643
4864,26344,0,14902,12,2987
4865,24485,1,9552,14,1287
4866,16763,0,8728,21,0
4867,70648,0,6239,16,0
4868,25205,0,4255,3,0
4869,34333,1,10590,11,1741
4870,38167,0,8597,26,1690
4871,35035,0,12642,15,2036
4872,22557,0,6042,16,1234
4873,42479,0,6241,5,1961
4874,70161,0,4900,7,0
4875,44569,0,8882,5,570
4876,38574,0,12286,12,0
4877,43872,1,14134,13,0
4878,30932,0,14857,13,2035
4879,25193,0,2931,21,0
4880,93770,0,9328,13,476
4881,74603,0,9791,0,994
4882,22279,0,2095,8,0
4883,58737,0,11838,11,0
4884,39333,0,0,8,723
4885,32142,0,7031,10,173
4886,73475,0,1396,7,2108
4887,31890,0,20076,22,842
4888,34644,1,9542,1,1074
4889,39870,0,11799,1,0
4890,14176,0,8106,0,980
4891,35029,0,5170,18,514
4892,12957,1,14429,0,1770
4893,42248,0,7867,16,49
4894,41190,0,3269,11,1014
4895,60190,0,5468,10,0
4896,43281,0,3986,15,0
4897,139514,1,9643,26,175
4898,12742,0,6876,2,290
4899,29393,0,7171,6,0
4900,55800,0,9906,0,393
4901,59013,0,18729,14,878
4902,21077,1,10296,8,1314
4903,60581,1,6741,3,0
4904,12354,0,17061,8,643
4905,18341,0,13908,4,0
4906,38059,1,12202,18,1771
4907,35176,1,10549,0,1561
4908,63113,1,11581,23,504
4909,50780,1,631,23,0
4910,22865,0,1612,5,522
4911,63263,0,11496,14,0
4912,41377,0,13775,31,1954
4913,48857,0,772,14,0
4914,48102,0,4494,4,1161
4915,25704,0,5342,20,88
4916,53822,0,4250,17,1011
4917,36532,0,9217,4,375
4918,51237,0,10980,5,1186
4919,72679,0,3924,10,1488
4920,28060,0,2319,25,311
4921,55514,1,5299,3,814
4922,24211,1,8185,9,2142
4923,22506,0,14353,25,616
4924,29595,0,8267,8,1056
4925,29552,1,17716,20,1229
4926,39279,1,13170,11,0
4927,15114,0,5497,25,0
4928,41682,0,8541,20,648
4929,27228,0,5900,13,272
4930,10000,0,3623,11,0
4931,37804,1,8770,5,0
4932,69462,0,11164,0,333
4933,56325,0,5693,12,476
4934,29716,0,7049,15,1047
4935,23000,0,5636,18,502
4936,50137,0,13406,30,0
4937,23008,0,7281,1,307
4938,28965,0,6719,11,0
4939,139023,0,6813,16,1119
4940,72566,1,11310,4,1815
4941,26689,0,8349,17,599
4942,44849,0,11850,14,362
4943,77382,0,6467,9,811
4944,39369,0,15095,0,1650
4945,15454,0,5103,11,0
4946,36553,0,8487,15,0
4947,25943,1,11879,0,0
4948,26273,0,7922,9,654
4949,19903,1,10057,9,926
4950,15367,0,4479,19,874
4951,21170,0,10690,3,847
4952,47015,0,8638,16,648
4953,53950,1,10110,17,248
4954,107010,0,397,13,641
4955,22324,1,12264,19,0
4956,18655,0,10506,28,0
4957,50780,1,0,20,725
4958,12306,0,10559,8,0
4959,10000,1,9078,17,0
4960,49578,0,1356,21,461
4961,17188,0,4132,6,1614
4962,19816,0,3054,17,619
4963,43817,0,4602,14,0
4964,31245,0,10147,17,640
4965,25450,0,10352,1,1221
4966,13706,0,10312,11,912
4967,21612,0,6973,7,143
4968,22220,0,18513,14,435
4969,23405,0,0,18,802
4970,42989,0,3970,0,1060
4971,36341,0,9013,15,454
4972,26280,1,7320,24,0
4973,32304,0,6898,24,505
4974,87429,1,10176,25,326
4975,37230,0,6818,19,826
4976,71463,0,2483,23,1757
4977,21265,1,13311,9,1548
4978,26502,0,11337,12,488
4979,24574,1,16310,0,725
4980,37725,0,464,8,0
4981,39866,0,11078,19,1088
4982,41447,1,6547,16,769
4983,10000,0,7510,0,1007
4984,17482,1,7393,13,0
4985,34805,0,4170,8,668
4986,91244,1,12487,10,138
4987,21981,0,14719,24,1409
4988,113365,0,15891,4,945
4989,13369,0,12143,5,1552
4990,34440,0,3540,26,0
4991,27008,0,7480,11,492
4992,22102,0,7782,20,441
4993,51071,0,10131,13,875
4994,28411,0,10939,13,792
4995,12048,0,6145,5,679
4996,10000,0,13004,21,0
4997,15730,0,17413,18,0
4998,43462,0,9433,9,342
4999,26346,1,7737,12,867
5000,55334,1,14298,17,1784
